title,lyric,label
미안한 마음,안녕이라고 하며/니곁을 떠나려 할때마다/울고 있을 니모습이/떠오르면 나를 붙잡아/떠나려고 하다가 또 자꾸만/너의 생각에 맘이 아파 와/자꾸만 돌아보게 돼/날 떠날 수 없게 해/난 어떡하면 좋아/자꾸 내 맘이 너무 아파서/너를 떠나갈 수 가 없어/하지만 이젠 정든/니 곁을 떠나려 해/미안한 마음으로/니 곁에 계속 머물러 준다는게/결국엔 너를 위한게 아니기에/나를 위해서라면/각자의 길을 가고 싶은데/너를 생각해 보면/나 없이 잘 할 수 있을지 걱정돼/너를 아직까지도 아끼지만/나에게 너무 소중하지만/이건 사랑은 아니야/미안한 마음이야/이렇게 지낼 수는 없어/자꾸 내 맘이 너무 아파서/너를 떠나갈 수 가 없어/하지만 이젠 정든/니 곁을 떠나려 해/미안한 마음으로/니 곁에 계속 머물러 준다는게/결국엔 너를 위한게 아니기에/니가 원하는 것도/이런 건 아니잖아/그냥 함께 있는게 아니라/진짜 사랑인 거잖아/가슴이 텅 빈 날/원하지는 않잖아/너를 원하는 사람/사랑하는 사람을 만나/행복할 수 있게/자꾸 내 맘이 너무 아파서/너를 떠나갈 수 가 없어/하지만 이젠 정든/니 곁을 떠나려 해/미안한 마음으로/니 곁에 계속 머물러 준다는게/결국엔 너를 위한게 아니기에/자꾸 내 맘이 너무 아파서/너를 떠나갈 수 가 없어/하지만 이젠 정든/니 곁을 떠나려 해/미안한 마음으로/니 곁에 계속 머물러 준다는게/결국엔 너를 위한게 아니기에/다시 행복해지기를 바랄게/ /,sadness
소주 한 잔,술이 한 잔 생각나는 밤 같이/있는 것 같아요 /그 좋았던 시절들 이젠 모두 /한숨만 되네요 /떠나는 그대 얼굴이 혹시 /울지나 않을까 /나 먼저 돌아섰죠 그때부터 /그리워요 /사람이 변하는 걸요 다시 /전보다 그댈 원해요 /이렇게 취할때면 꺼져버린 /전화를 붙잡고 /여보세요 나야 거기 잘 지내니 /여보세요 왜 말 안하니 /울고 있니 내가 오랜만이라서 /사랑하는 사람이라서 /그대 소중한 마음 밀쳐낸 /이기적인 그때의 나에게 /그대를 다시 불러오라고 /미친듯이 외쳤어 /떠나는 그대 얼굴이 마치 /처음과 같아서 /나 눈물이 났어요 그때부터 /그리워요 /사람이 변하는 걸요 다시 /전보다 그댈 원해요 /이렇게 취할때면 바뀌어버린 /전화번홀 누르고  /여보세요 나야 거기 잘 지내니 /오랜만이야 내 사랑아 /그대를 다시 불러오라고 /미친듯이 울었어 우 /여보세요 나야 정말 미안해 /이기적인 그때의 나에게 /그대를 다시 불러오라고 /미친듯이 외쳤어 /,sadness
날 떠난 이유,"문득 바람에 뒤를 돌아봐/가고 싶은 길이 하나 있어./모를 일이야./이런 나의~맘 잊고 살아야만 할 길인데,/차마 너에겐 갈수가 없어./삶은 내게 용길 주지 않아./알고 싶었어./나를 떠난 이유./사랑은 늘 이별뒤 아쉬워./비 내리는 이 길에 서서./하늘 보며 기다렸었어. 매일./나를 버린 죄책감에 아파하는 너./소식이라도 들을까 해서./사랑 때문에 친굴 버렸어./내게 있는 모둘 버려야 했어./그것만으론 부족 했었나!/내게 남은 건 오직 추억 뿐./비 내리는 이 길에 서서./하늘 보며 기다렸었어. 매일../나를 버린 죄책감에 아파하는 너의/소식이라도 들을까 해서./용서하고 다시 시작하고./과거를 과거로 돌리는 것이./사랑하기에 겪어야 할 고통이라면./기쁨으로 나 살아갈 텐데../기쁨으로 나 살아갈 텐....데//",sadness
가지마..가지마..가지마..,가지말라고 가지말라고 /가지말라고 한다면 /너의 발걸음이 거짓말처럼 /멈춰버릴까 /가야한다고 가야한다고 /가야한다고 말하면 /그때 난 어떻게 해야 좋을까 /나 처음 하는 이별 아닌데 /이런 아픔 낯설지 않은데 /왜 이렇게 가슴이 자꾸 저리는지 /가지마 가지마 가지마 가지마 /가지 말아달라고 /아무리 매달려봐도 안되는 거니 /떠나지마 떠나지마 떠나지마 /니가 없이 난 살 수가 없잖아 /돌아와줘 제발 /울지 말자고 울지 말자고 /울지 말자고 해봐도 /어느새 눈물이 흘러 내려와 /나 처음 하는 사랑 아닌데 /사랑하다 이별은 뻔한데 /왜 이렇게 눈물이 자꾸 또 /흐르는지 /가지마 가지마 가지마 가지마 /가지 말아달라고 /아무리 매달려봐도 안되는 거니 /떠나지마 떠나지마 떠나지마 /니가 없이 난 살 수가 없잖아 /돌아와줘 제발 /한번쯤 미안한 맘에 /날 돌아볼 거라고 믿었어 /하지만 왜 기다린 듯이 /도망치 듯이 날 버리고 가는지 /하지마 하지마 하지마 하지마 /끝이라고 하지마 /두 손이 귀를 막아도 /들리는 그 말 /말하지마 말하지마 말하지마 /우리 사랑은 /여기까지라고 말하지마 /가지마 가지마 가지마 /가지마 가지 말아달라고 /아무리 매달려봐도 안되는 거니 /떠나지마 떠나지마 떠나지마 /니가 없이 난 살 수가 없잖아 /,sadness
나를 사랑했던 사람아,잘 지내고 있는건지 무슨 일 없는지/지겹던 너의 잔소리가 너무 그리워서/그렇게 나 하나밖에 모르던 너인데/나 없이도 괜찮은지/하루에 수백번씩 나 후회를 하고/네가 없다는걸 느끼며 /나 매일을 살아/널 위해 내가 떠나야 하는게 맞지만/난 널 잊고 살 순 없는가봐/나를 사랑했던 사람아 /이젠 곁에 없지만/아직 잊지 못하고 너를 잊지 못하고/그저 한번이라도 다시 볼 수 있다면/볼 수만 있다면 /다시 널 볼 수 있다면/너무나도 아프고 잊을 수가 없어/하루에도 몇번씩 하던 /너의 그 투정이/웃으며 내 품에 안겨서 /날 보던 모습이/헤어지던 날 너의 두 눈이/나를 사랑했던 사람아 /이젠 곁에 없지만/아직 잊지 못하고 너를 잊지 못하고/그저 한번이라도 다시 볼 수 있다면/널 볼 수만 있다면/네가 있어서 /나는 항상 웃을 수 있었고/네가 있기에 내가 가장 행복했었고/너로 인해 내 삶도 살아볼만했었어/내가 너무도 사랑했던 사람아/,sadness
사랑했어요 (Feat. 데니안),헤어지던 날 어땠나요 /나처럼 술을 마셨나요 /일부러 슬픈 영화를/보고 우나요 /속상한 일이 생길때면 /기분좋은 일이 생기면 /이젠 누구와 얘기하죠 /나를 사랑했나요/그것만 대답해줘요 /나한테 마음준 건/다 거짓말 아니죠 /나는 그대뿐인데/그대밖에 모르고 /살아왔는데/이젠 어떡하죠 /처음 그댈 만났을때도 /지금 그댈 보낸 순간도 /내 사랑은 변함없는데 오/나를 사랑했나요/그것만 대답해줘요 /나한테 마음준 건/다 거짓말 아니죠 /나는 그대뿐인데/그대밖에 모르고 /살아왔는데/이젠 어떡하죠 /그래 이제 끝이죠/돌이킬 수 없죠 /그럼 나는 어떡하죠 /어떡하면 내가 그대를/편히 잊을 수 있죠 /봐도 울고 또 울어 봐도 /그래도 달라지는건 없어/다 소용없죠 /그대 목소리/듣고 싶으면 어떡하죠 /미칠 듯이 보고싶다면/나 어떡하죠 /숨을 쉬어도 살아있음을/모르면 어떡하죠 /애타죠 이젠 정말/나 어떡하죠 /사랑했어요/그만큼 행복했어요/서로 좋은 기억만/간직한채 살아요/모든걸 다 줬는데 그대에겐/부족한 사람이었죠/이젠 행복해요/I love you so /my love good bye /I can't live without your love/I love you so /my love good bye/,sadness
사랑 참 어렵다,사랑이 정말 있기는 한 거니/내 맘을 다 줘도 왜 항상 떠나가는지/다시 사랑할 수 없을 것 같아/사랑 참 어렵네요/문득 보고 싶어서 문득 그리워져서/하루에도 몇 번씩 아파/내 멍든 가슴은 온통 너로 가득 차/난 아무것도 할 수가 없어/사랑 참 어렵다 어렵다 너무 힘들다/있는 그대로 날 바라보면 괜찮을 텐데/사랑 참 어렵다 어렵다 많이 아프다/내 모든 걸 다 주어도/부족한 사랑 참 어렵다//여기까지가 우리 인연인가 봐/네가 행복하다면 이별도 사랑이니까/다시 사랑하면 아프지 말자/사랑 참 어렵네요/문득 보고 싶어서 문득 그리워져서/하루에도 몇 번씩 아파/내 멍든 가슴은 온통 너로 가득 차/난 아무것도 할 수가 없어/사랑 참 어렵다 어렵다 너무 힘들다/있는 그대로 날 바라보면 괜찮을 텐데/사랑 참 어렵다 어렵다 많이 아프다/내 모든 걸 다 주어도 부족하니까/사랑 참 어렵다 어렵다 너무 힘들다/있는 그대로 날 바라보면 괜찮을 텐데/사랑 참 어렵다 어렵다 많이 아프다/내 모든 걸 다 주어도/부족한 사랑 참 어렵다/ /,sadness
벌써 일년,처음이라 그래 며칠뒤엔 /괜찮아져 /그 생각만으로 벌써 일년이 /너와 만든 기념일마다 /슬픔은 나를 찾아와 /처음 사랑 고백하며 /설렌 수줍음과 /우리 처음 만난날 지나가고 /너의 생일엔 눈물의 케이크 /촛불 켜고서 축하해 /I believe in you /I believe in your mind /벌써 일년이 지났지만 /일년뒤에도 그 일년뒤에도 /널 기다려 /너무 보고싶어 돌아와줘 /말 못했어 /널 보는 따뜻한 그의 눈빛과 /니 왼손에 껴진 반지보다 /빛난 니 얼굴 때문에 /I believe in you /I believe in your mind /다시 시작한 널 알면서 /이젠 나없이 추억을 만드는 /너라는걸/내가 기억하는 추억은 언제나 /지난 웃음과 얘기와 바램들 /또 새로 만들 추억은 하나뿐 /내 기다림과 눈물 속 너일뿐 /I believe in you /I believe in your mind /다시 시작한 널 알면서 /이젠 나없이 추억을 만드는 /너라는걸 /I believe in you /I believe in your mind /벌써 일년이 지났지만 /일년뒤에도 그 일년뒤에도 /널 기다려/,sadness
나만 몰랐던 이야기,정말 넌 다 잊었더라//반갑게 날 보는 너의 얼굴 보니//그제야 어렴풋이 아파오더라//새 살 차오르지 못한 상처가//눈물은 흐르질 않더라//이별이라 하는 게 대단치도 못해서//이렇게 보잘것없어서//좋은 이별이란 거//결국 세상엔 없는 일이라는 걸//알았다면 그때 차라리 다 울어둘 걸//그때 이미 나라는 건//네겐 끝이었다는 건//나만 몰랐었던 이야기////사랑은 아니었더라//내 곁에 머물던 시간이었을 뿐//이제야 어렴풋이 알 것만 같아//왜 넌 미안했어야만 했는지//내가 너무 들떴었나 봐//떠나는 순간마저 기대를 했었다니//얼마나 우스웠던 거니//좋은 이별이란 거//결국 세상엔 없는 일이라는 걸//알았다면 그때 차라리 다 울어둘 걸//그때 이미 나라는 건//네겐 끝이었다는 건//나만 몰랐었던 이야기// ////,sadness
Falling U,Love is pain/oh oh a i a i Say good bye/oh oh a i a i a/한참을 멍하니 /걷고 있었어/이렇게 날 두고 가는데 /어쩌자고 끝나/뒷모습을 보였니 /울음만 터져 나와/돌아 버리겠어/I'm crazy crazy crazy/너 너무 미워 /정말 너 uh uh uh/너 절대 다시 /안볼꺼야 uh uh uh/미안하지도 않니/다른 여자 만나도/바람을 피워도 다 용서 해줬잖아/pretty baby baby /baby baby /be ma love/bad /b b b b b baby /want you telling me/가만히 있다 가도/설움이 복받쳐서 너무 미워/아무나 나를 도와줘/f f f f f f f f f f falling U/너무 너무 사랑해서 /빠져 나올 수 없어/I'm falling in you/I'm falling in you/너를 떨쳐 버리려고 /별짓을 다해 봐도/f f f f f f f f f f falling U/falling falling falling falling/f falling U/바로 내일 부터는/너를 못볼 생각에 하늘이 무너져/I'm falling in you/I I I can't live/우리 자주 가던 커피숍에/매일 같이 앉았던 /그 자리에/우리 맨날 만나던 /같은 시간에/너를 기다리고 있어/지금 너 올까봐 /기다리고 있어/기다려도 안오는데 /눈물만 나오는데/pretty baby baby baby baby /be ma love/bad b b b b b /baby want you telling me/참을 만한 이별이 /쓰러지게 아프게 해/처음으로 가슴에 구멍이 났어/f f f f f f f f f f falling U/너무 너무 사랑해서 /빠져 나올 수 없어/I'm falling in you/I'm falling in you/너를 떨쳐 버리려고 /별짓을 다해 봐도/f f f f f f f f f f falling U/falling falling falling falling/f falling U/바로 내일 부터는/너를 못볼 생각에 /하늘이 무너져/I'm falling in you/f f f f f f f f f f falling U/혼자하는 사랑에는 /아무 방법이 없어/I'm falling in you/I'm falling in you/미워해도 못잊는데 /어떻게 하면 될까/f f f f f f f f f f falling U/falling falling falling falling/f falling U/바로 내일 부터는/너를 못볼 생각에 하늘이 무너져/I'm falling in you/,sadness
잊어가잖아,잊어가나봐 널 조금씩  /모든 이별이 다 그런것 처럼  /혼자뿐일 내 모습에 견딜수 없이  /아팠던 날들이 어제인것 같은데  /니가 없는 긴 휴일에도 혼자  /티비를 보며  /가끔은 생각 없이 웃기도 하고  /곁에 너 없이 눈을 뜨는 아침도  /이젠 익숙해진 나인걸  /널 사랑했던 시간만큼  /흘린 눈물이 이제야 다  /마른것 같아  /oh you never no  /나를 떠난 너의 사랑을  /용서할 수 있어  /너를 잊은것같아  /너 없이도 웃을수 있었던 어제도  /나 없이도 살아갈 수 있는 오늘도  /그 예전엔 난 상상조차  /할 수 없었던  /모습들이란 것도 알지만  /변해가나봐 내 사랑도  /모든 사랑이 다 그런것 처럼  /오랜시간을 지녀온 낡은 지갑을  /갑자기 잃은듯 이젠 허전할뿐야  /난 이제서야 나 친구들과  /술에 취한 밤에도  /너 아닌 얘기들로 웃기도 하고  /가끔 너 아닌 누군가를 만나도  /더는 어색하지 않아  /널 사랑했던 시간만큼  /흘린 눈물이 이제야 다  /마른것같아  /oh you never no  /나를 떠난 너의 사랑을  /용서할 수 있어  /너를 잊은것 같아  /내 맘안에 아직 남겨진  /수많은 니 모든 흔적을  /이제서야 조금씩 나 지울수 있어  /혹시라도 내곁에 너 돌아올까봐  /내 모든걸 다 그대로 남겨둔  /나였는데  /아직도 모퉁이를 돌아서면  /그곳에 니가  /환하게 웃으며 날 기다리고  /있을거란  /씁쓸하기 바빠 넌 없잖아  /다시봐도  /이제 그런 허튼기대 더 이상  /하지 않을테야 /널 사랑했던 시간만큼 /흘린 눈물이 /이제야 다 마른것 같아 /oh you never no /나를 떠난 너의 사랑을 /용서할 수 있어 /너를 잊은것같아 /널 사랑했던 나 /,sadness
가질 수 없는 너,술에 취한 니목소리 문득 생각났다던 그말 /슬픈 예감 가누면서 네게로 달려갔던날 그밤 /희미한 두눈으로 날 반기며 넌 말했지 /헤어진 그를 위해선 /남아있는 니삶도 버릴수 있다고 /며칠사이 야윈 널달래고 집으로 돌아 오면서 /마지막 까지도 하지못한말 혼자서 되뇌였었지 /사랑한다는 마음으로도 가질수 없는 사람이 있어 /나를봐 이렇게 곁에 있어도 널 갖진 못하잖아~ / /눈물섞인 니목소리 내가 필요하다던 그말 /그것으로 족한거지 나하나 힘이 된다면 내게 /붉어진 두눈으로 나를 보며 넌물었지 /사랑의 다른이름은 아픔이라는 것을 알고있느냐고 /며칠 사이 야윈 널달래고 집으로 돌아 오면서 /마지막까지도 하지 못한말 혼자서 되뇌였었지 /사랑한다는 마음으로도 가질수 없는 사람이 있어 /나를봐 이렇게 곁에 있어도 널갖진 못하잖아~ / /,sadness
